ValueX,ValueY
5.856115701915564,4.343893394340062
5.607897707899286,4.681265851483075
4.448697337901279,4.115364226486875
5.507937762474093,4.3999382395325135
4.518092308314318,4.956570004751781
4.982196080377911,5.15571690689556
4.7839145625095565,3.8828258232697643
5.014912193858061,5.001154051484881
3.884647073447214,5.250606429958535
5.023171499654177,4.264693133849871
5.826516312950993,3.7568876770190416
7.831118904748505,4.334472418009031
4.628113827671592,4.514998315113389
6.329371010419646,5.801633206136074
5.819399105519099,5.848658149000988
5.294518298923417,4.498289640447716
5.363034807936202,5.197692896259167
4.022175904926873,5.785819646358793
5.652436446901084,5.168338245822809
5.483060823805031,4.465191453113938
6.477937484396389,4.99988478732134
5.60321397413148,3.9947788366308936
5.258753534455902,6.007378525227051
5.984830501786671,5.054675144734461
5.730127423347327,3.722064097980492
4.980139416556695,5.215933225229291
4.026087260238285,5.4555797590869854
5.834883448300646,4.301445706365361
5.609024155710532,4.588013184709297
5.23619294763897,6.139322326974246
4.866580738616999,7.141042979576696
4.927306169256231,4.1821574941958035
4.941224052557588,4.82687774670075
4.354415697042589,5.917115855398989
5.907603024487223,4.1424285118872755
4.547140804640562,5.165481030072982
6.546102372436117,6.331064709541123
4.972154234245258,5.267950187974189
4.090047896465951,5.25381418522929
6.3654888593713865,5.641429890040474
4.960168943713455,4.9117869772069085
3.199921616681885,5.45648602778253
5.562087610256612,4.351899235592276
4.946789628611785,5.848297902142204
4.464158642932215,4.633806023753813
5.902982365487425,4.919762690891017
5.106396878242061,3.2050940118952056
5.459181111920239,5.257065621931353
5.425528609987838,4.758667382397917
4.649407675113382,5.603344995245313
4.488541541247238,4.634703117036167
4.8649087253236445,5.8221951049139875
3.9775994998438318,6.195348503750744
3.4559121243724933,5.451339760995348
5.366718164466173,5.596366871765694
5.327698740414433,5.080841045698761
4.58721915553907,5.111933538544039
4.139931830697846,3.473749828798158
5.641067631937251,4.53196800711653
4.523822654451516,4.463398106939292
5.154719956685384,4.561543341309732
5.095429831672898,5.4409311228034865
5.773166405117623,6.460323742310104
3.939345886130356,3.765915633208663
3.5174872758996196,5.434108767899568
6.928633941792452,3.842820390117784
4.797660689266521,4.0534628483996045
4.848592179182129,4.569653136221037
5.73403352592319,3.3234512102705587
4.623876735393107,3.693102547440856
4.888976395274199,5.86160127673711
5.628993038092957,5.949583059029506
5.673853376482039,5.977983359706432
4.86985558848261,4.081661732558726
4.143044435960708,5.5414642814987936
5.085815275723488,5.283666063315652
4.800200445310583,4.104392873351787
5.310360948444537,4.6866587503096175
5.9480606703614,5.443725747661922
4.936137744249318,6.180385752248734
5.278845467182692,5.0989290998063534
6.390866034018196,4.418516498463132
5.714047741339326,7.455291509613015
3.6789826997188912,3.7857932644018004
3.927281594966361,5.45575754511704
5.727420102022155,4.878325662370085
3.5738373059858635,4.656655795233102
4.593349121807914,4.098067567389727
5.804210120427385,4.47342501067748
5.174931424769609,4.225937613911224
4.775220017700131,5.792385284062206
5.477582991128558,4.209906197307595
5.307939498108578,5.012607198770156
5.304298772095611,5.068187814492817
5.031986424971813,5.74131482936857
5.698502507983713,5.5438784930030485
5.011865482033751,4.518395948423479
6.367924989122663,5.33130055150742
4.472877556822243,4.895347191429348
3.709273828272411,3.8613523830135774
6.711474264284638,3.983927823296118
2.74647480522808,4.936537675995358
4.639088044341343,4.163897722945526
4.983124785632005,6.0360103621546255
6.3525843853406005,4.5379963405004995
5.398101770994596,5.180926408798231
3.8921092817720435,4.262643302276939
3.6496923924112545,4.363423411608388
5.294583187609325,4.791950118831064
8.082142653767546,5.519684713598702
4.559027305176005,4.881051679928475
6.214955649166868,4.645048666594497
6.422581627031031,4.235465821992635
5.345112245417424,5.634812528165778
6.106967981038053,5.5069976514382555
4.7460870193523865,4.157090972121757
3.7986233888556518,4.483301710968671
6.177365873343627,5.675063443189999
5.024676102591292,6.045672719121133
5.163917435324764,5.13264344981548
4.529695133304485,4.792602076775315
4.60324973178544,4.536504301203423
3.803237794532751,4.937894806988179
4.5654205736829745,4.225622080322446
4.479037334007677,4.674954139866
5.4595860436426555,4.8669124866286335
5.775728949568165,6.791443347681971
5.410991401752071,5.1894744941321225
5.129049296716047,5.460986667293291
6.379913531636998,4.662527650513695
5.14087266644529,4.494673327840549
4.075970268461853,4.405256200414694
5.3468900620398685,5.121345329589557
4.459526089270666,3.140666641988245
4.269217433370078,5.41061327324278
4.369139728334645,5.581656667966808
5.547456838310847,4.782609616003611
5.443765426976038,5.062814041593767
5.795537568330573,5.1003396252366935
5.555415732188579,5.0527448236357575
4.217393402592231,5.213698671219351
5.654469650278881,5.352355587254973
5.91915302483019,5.506731485816158
3.3558486909365266,6.599870553147724
5.234097997302528,4.782101979870553
6.343655288568249,5.5137818098413085
5.080022084813203,5.093114060549013
5.1578857167300765,5.295305608060319
4.227605591429069,5.768206994203615
3.6698589500270673,5.095170529032169
5.832501189539396,5.0636074273389955
4.8218612430066425,5.395713321395956
4.635859988012743,3.9479133268957973
4.577980933808616,3.4245418497140405
5.250909823739605,5.503957294063731
5.2555945838004146,6.066547182959376
4.363148683259997,5.605855131769929
6.361234511731765,4.99936068381363
4.664782199253029,4.174303558205793
5.193456772684855,5.180580140144329
9.463430956404304,5.363842962469379
4.80878670185429,5.849461485676219
4.037703891992213,4.6139262879141985
5.976430441703585,4.264668788932435
4.440967983328679,4.7439986395956515
3.0434742472871923,6.063603557653327
4.915426272101152,3.5426752145818288
5.083288143765935,4.493505718500048
4.725930921238449,5.887128812054435
4.70533495362875,4.406903361870279
4.861765374985099,6.5739362977233196
5.339307322006828,4.896320973236394
4.758867559657575,5.671573034359608
6.601566866647768,4.872868841425309
5.800278679978377,4.913329947385534
4.63381077034747,5.244309046882968
5.714743741072301,4.491797574874106
6.390561887626422,4.29282361911144
4.922810001921833,4.855376216267144
5.136743836002227,5.1517449043220775
6.831053036502361,5.46073875828959
5.4516024960021925,4.275912545327918
4.751620942759135,4.156028886342745
3.6408975242701684,5.01068029323001
4.451828828711459,5.788488867456984
5.250428051887906,3.612984570452184
5.189937101165139,5.439903008867313
6.36829087868905,3.554646531654284
5.700401885591861,5.337848501228693
5.754920287939503,6.747066202328185
6.155875090814508,4.232301881801321
5.428609371775788,3.8154382915167604
5.115560107009266,4.8046710845569285
4.831864657521637,5.348663845311448
4.844875180251318,4.689363408696528
4.976419846338226,4.777989071395844
5.730444326804379,4.373334830835504
4.529113703630571,4.919560661302905
4.722735468871279,3.8972680608217702
5.003025879889702,4.961306530818299
5.4963149930315645,6.029160747817846
7.336571338035812,4.346832257337432
3.605749076409902,4.443455050122508
6.509403416735483,4.206977273713074
5.148856694678687,4.056233455923429
5.184048768879009,5.425494883055207
7.306576395489621,5.683817968191868
6.07493181908969,5.508289902475609
5.368172758623568,4.006620902790676
4.48314192563372,5.482176480526158
5.160797810124125,4.114010306141524
4.805334840865404,3.805418342842345
4.581347966066411,4.866030525821158
6.262121351538536,6.494762045633904
6.1410803505603235,4.205553123954565
4.3041368099658195,4.544351137502099
4.903289973688553,4.567159886784952
5.520562465522104,4.989694521856433
5.655293548440261,4.512586929117189
5.338125241338057,3.7710324850750756
3.184149846591159,6.378383371681117
6.6526022415908805,3.851079741493538
5.348577502740093,4.252340086448166
6.282581048096831,5.444504164113047
3.792643256220975,4.406500224028267
5.698010368068033,4.612460658783732
4.746348241987036,5.419913612124755
5.510963111988536,5.038471475003438
3.5869761912277855,4.285947847213385
6.782397524255547,5.360030176649759
6.80302304526675,5.009118489719851
4.2205676038736275,5.689502327639438
4.771253475293797,5.2264156459176485
4.033651938529488,3.8101388967708485
4.746498723670212,5.196609655449583
5.269248616337002,4.660795719537498
5.097208992416157,5.004708940415184
4.201387505629726,4.9458725980666225
5.905555560086912,5.288199479701245
6.465326593656952,4.780099407777929
4.653602243286133,4.252787902559219
4.787511739051942,5.038174803023083
5.735205491783956,6.679391192045966
5.115270318244246,5.584652630147729
3.7858326522875707,4.830067090448214
4.60614493772487,4.487562776092583
8.326454315670404,4.868635334603285
5.481513399300324,4.966377255181872
4.617300168603096,5.096759290042494
6.44638505629497,3.987871109448051
4.751736947233967,3.74249319853408
3.8753507866040993,4.736696384403389
4.594934712488061,5.5265818115261744
5.636397146095797,6.066249678889802
5.467724549493928,5.1101433914874095
5.731977877772842,5.408256550896087
4.7400994304030775,5.360476230661406
3.2395729337741024,4.5928510043621085
5.858047608982956,5.085929966042911
1.9858486182867225,4.293203758207196
5.633692657264212,5.022407014606647
4.536107817673827,3.802062715440525
5.712763559735403,4.706592784901531
4.253189624869009,5.8919674514788
4.951039760735477,5.124627828888151
4.711297009261515,5.827675113435934
5.773292194537765,4.19609786021046
4.179493677255254,4.290181756096944
5.558802309507456,3.448164188257543
5.248771749139255,5.927414976953499
4.123677830630791,4.001992018714347
6.482629286581439,3.005962303166898
4.608034972241983,6.273957954376716
5.539006051846128,4.783589648264902
3.9599566634149204,5.274720213348795
6.141884757357437,5.516715866754737
5.658857650032445,5.09727480172213
5.247749166906148,5.463761022450137
5.761390747816745,5.574425869493222
6.37674915212718,5.615151618712057
6.321943790207915,4.534606226849457
5.091222758932535,6.045491634234425
3.421461552703817,4.4433934820405545
4.727398732183384,4.391290656134606
6.72262163676784,4.538011016820052
5.316982868599286,4.690917348698047
5.352857889616823,3.929794673402652
3.9602542101270712,4.899887724781404
4.6450271413661826,5.012943199411613
4.979886553799085,3.5364051961700467
4.73901957143252,5.281615436351537
5.9596941387953875,7.002632360611148
4.9375052200242635,3.432106031678522
5.225724731728189,5.098844137034485
5.359119470845546,4.763249216101565
4.458906603247116,5.534737667606716
5.288881789337446,5.507157104431012
4.637169344490319,4.66607696457887
5.091532780374962,5.635049158917305
6.410045911994865,5.14834580430703
3.9500907559529828,4.16111876840843
3.9934678561841617,3.8415522873007992
5.377271508825606,5.3084229711056725
3.4953771014439194,4.330704631969837
5.250858849852878,5.349942733115908
5.063582954171927,4.506254023567857
7.238608589871774,4.675340523923889
8.77498499353507,4.717651338645382
4.9394049706336105,6.819092440866046
4.381000317057803,5.055885942918846
4.284979661041217,4.492717323363927
5.07330152716349,4.393003797224206
6.1845315186259375,5.303079031382525
4.463972566015307,5.056094556399007
6.182617360931514,5.715544014975491
5.247854793573049,3.6760458001150056
6.03548936753715,5.833353262387634
4.767689046154118,5.494916009267791
5.543312998221375,5.1904058441395815
4.315432396217781,4.044665535236889
4.036067782313201,5.322811646212035
8.887693554905647,4.394934759288784
4.271805273926118,4.182066911337683
5.475829486809582,4.359655848286318
4.403984645076012,4.058491577816185
4.9250805735142675,3.6882653193491555
4.464573838672837,5.458212419818807
5.945270009929184,5.50734408225121
5.812752792238422,5.455994124288513
3.7688658643509942,6.344039242277975
3.804322875063264,4.47770233344733
5.369690654016512,4.9840590428857805
4.435397028330389,4.5142488868017665
4.708300834347908,4.248452417958315
2.609237945355326,5.240624662866884
4.9516836446308785,5.93120554849409
5.720926728528985,5.4547159252051785
4.493758330969503,3.16700449944026
3.938936744051757,4.84231588860646
4.751914999736526,4.768401945451162
3.2141521143820837,3.5960420640918
4.560387233794404,4.902963145459073
5.580796834033115,4.863689812999344
4.685825527762273,3.395093345761606
5.519456393034904,4.172366347058552
4.992560238189373,5.708914552327073
4.623668470046967,4.824522330685716
5.491266135076253,6.323089470096128
6.002704404313029,3.9669403646621735
5.269278190986125,6.151679417681052
4.3892079214542665,4.553877343563963
3.453645742180856,3.7654850528518193
5.174001393368811,4.566795866803623
4.77100583641893,4.416177162456613
4.922410046300738,4.758187882140572
3.5143183675432392,5.542679560097671
5.303837923536413,5.179560681540799
3.9542943280632947,3.920267579084224
5.7512009580085515,4.789362756957279
4.9298979006714525,5.123485647430497
6.630124721909018,6.21477990219938
5.774580237945768,5.383239992300967
6.858388974403775,5.281075202346762
5.497095360928888,3.8409007780283306
2.951724071863839,4.222254575098349
5.612219833657816,5.812236362298611
5.105696184447577,4.410381707065261
7.967386876242529,5.932869583335508
5.595820202360736,4.5779104983403
5.885805043312315,3.4985747511339524
4.517266482919775,5.219713961762825
2.4973882679472195,6.0076785896364475
4.1299810604798175,5.280595576350443
4.332644067859553,4.481990858363594
5.907504229146705,5.234098274439576
4.601451695425186,4.724492347162554
3.608880257509354,3.607472522330528
2.8462509568631407,4.791110631912486
4.866207818981628,6.066374570195219
3.878270662747311,5.595230240679124
6.102839169729562,4.792238401194426
5.172218601731301,4.877175677383156
4.555053102262069,4.378070616774084
6.214195827428151,5.218921705529023
4.848393938595322,5.3998979198710995
5.828824424879319,4.589238548699181
4.5215923415414565,4.2746007312621215
5.064020166701304,3.6673580520691207
5.709873220406138,5.614827963870624
3.8619596025187715,3.488157134131871
5.534650681585976,5.270593556770021
5.75553327449704,4.706182337269469
4.965388512315212,6.0706039123500695
5.788311789576354,4.680617168001981
4.05572917473433,4.114731619498696
4.506235174648807,5.8727301251741615
4.82898133669231,5.449420175705365
4.74865548673776,4.439174407489267
5.397683374265831,4.719297151998743
5.625545109509358,4.25437026636281
4.95858016539229,3.664002862964413
4.65687937384752,6.42456856599539
4.365154660105375,5.4961884411345965
4.937768553776462,4.971600237809566
4.88836794003017,4.740335107354896
5.299318245710231,5.4298508921530715
4.10494148384801,4.734954933006106
6.084705502085666,4.858026601410919
4.277395111041004,3.7502306097735048
4.693373747617261,4.7218703362032235
5.362539261258519,5.51806723219554
5.970639498965454,3.4976470761182092
5.355120914553204,4.490519155046912
5.952255815920817,5.470533903603142
7.0264362651672485,4.47561957582697
4.230972882189557,3.5105967994726957
5.9519765613066395,5.411801649441066
5.7378772855881,4.991539763560872
5.178813838503633,4.310391031565022
5.421529028501946,4.80471561047241
5.052738288997809,5.680956099523647
5.693510906565008,5.491793642396282
4.953690760798333,5.250067560186813
5.719384366547828,5.647959694001763
6.067803569106001,3.8135862889766896
7.6538322595907795,5.985757667817573
4.395384529918122,4.672225068815164
5.215141951161945,4.198021008152237
4.743558221181759,4.6263039748737915
3.6925130911794612,5.3282720866135005
5.446011305772646,4.069278089127389
4.755931642553422,4.870282706937876
5.163716207927815,4.232503401462921
5.199389739957231,5.71354335949585
4.424022390219694,4.872987240909678
4.29527174327181,5.18920842198731
4.660927327116854,3.4910170182470877
5.317990284392895,3.4105673127687846
5.1979779009329485,5.365499509351733
3.8938237532272435,4.6511363560683305
4.901306120596539,5.503841166645548
4.577511409588321,5.568026381113856
6.284609119813934,4.053511813067692
6.013619600806345,5.753209990416377
5.317734342733175,5.082278899248286
4.515038120118677,4.653115754023326
4.890582197265866,5.661926719656355
3.1585203789394383,6.893349294604502
3.862126600396317,4.613429349011235
3.589662693576215,5.5795283582668045
4.980434481298428,5.086009164281395
4.729127101815866,5.909582202772378
5.392265294021516,5.207995512576966
5.60763436503134,3.7778948524990206
4.455782586878062,5.007613122080644
4.819534673149274,5.023899298783227
5.623909110037382,4.579314966575075
4.5349025679928125,5.408253683898973
5.012988735218885,4.875318182528426
5.762574950966179,4.4784951394135755
4.465962463745896,5.1214500570768156
6.221608436595588,4.238787138350456
4.163927196793873,5.799747405573465
4.704933196288687,5.731329761728944
5.220060187818901,5.056565718833949
5.05904029604934,5.053403351527353
5.178049849745517,4.950902035733673
4.608841541324726,5.930776544119569
4.182222352500423,5.929812544847722
6.843623764077411,3.720222212297621
4.506711362092741,5.035873015468098
5.048075545246674,4.432406919192615
6.147501079397475,4.519733011956444
5.851245201509196,4.31803708545662
5.8497905196853885,5.2724431490257055
2.611993317059037,2.408373618042146
5.254458278303639,3.091978415277282
5.316886583650816,4.441265080644921
4.878607242083853,3.3929251216779113
4.884160530716847,3.698456020186504
4.70481437771051,5.870947854939176
5.5625805083243804,4.4365085392359065
4.6885058917049385,2.7141397772164204
4.087270993704073,4.283408717861027
5.666640728951409,5.612983256586526
8.647517777753423,5.785034077773363
5.950783514297104,4.8218148852871865
4.090398434849236,5.966464407850084
5.113078615734647,5.208623821398708
4.424461802020623,4.704829240077652
5.025396828911394,4.885267695697306
3.798364385915624,4.325151879354578
5.781742088854979,5.191536440127708
4.536179740143814,4.551174389007147
4.966416488941032,4.544079479691241
5.634215855823011,4.75416311268691
6.228844531394326,5.878913167166452
6.416657989911775,5.314277880129074
5.491447969288727,6.557388373471036
5.950488321547405,4.577198140136244
3.8014072004257207,5.964476641695694
4.570345268979419,5.7001519982671915
5.344298913725466,4.9434546602473235
3.793434314309633,5.635608010617474
5.183855659181167,5.246599006787971
6.1829016392926395,4.912924200402176
5.5039650411005745,4.456692798592656
4.514091180881934,5.253883904988978
5.311667251495617,3.195311229947575
